artistid|artist|songname|releasename|workid|recordingid|release_group|releasedate|label_cnt|country_cnt|rating
825|The Rolling Stones|Fortune Teller|Got Live If You Want It!|7286488|15092733|59478|1966-12-10|1|1|0
825|The Rolling Stones|Get Off of My Cloud|Got Live If You Want It!|435909|435909|59478|1966-12-10|1|1|0
825|The Rolling Stones|Get Off of My Cloud|Got Live If You Want It!|435909|15092729|59478|1966-12-10|1|1|0
825|The Rolling Stones|Not Fade Away|Got Live If You Want It!|435911|435911|59478|1966-12-10|1|1|0
825|The Rolling Stones|Not Fade Away|Got Live If You Want It!|435911|15092731|59478|1966-12-10|1|1|0
825|The Rolling Stones|The Last Time|Got Live If You Want It!|7841507|435914|59478|1966-12-10|1|1|0
825|The Rolling Stones|The Last Time|Got Live If You Want It!|7841507|15092734|59478|1966-12-10|1|1|0
825|The Rolling Stones|Time Is on My Side|Got Live If You Want It!|4378180|435916|59478|1966-12-10|1|1|0
825|The Rolling Stones|Time Is on My Side|Got Live If You Want It!|4378180|15092736|59478|1966-12-10|1|1|0
825|The Rolling Stones|Under My Thumb|Got Live If You Want It!|435908|435908|59478|1966-12-10|1|1|0
825|The Rolling Stones|Under My Thumb|Got Live If You Want It!|435908|15092728|59478|1966-12-10|1|1|0
825|The Rolling Stones|Mother's Little Helper|Aftermath|269109|234710|909679|1966-4-15|5|5|92
825|The Rolling Stones|Out of Time|Aftermath|6928479|269117|909679|1966-4-15|5|5|92
825|The Rolling Stones|Paint It Black|Aftermath|2750305|452250|909679|1966-4-15|1|1|92
825|The Rolling Stones|Paint It Black|Aftermath|2750305|7608673|909679|1966-4-15|1|1|80
825|The Rolling Stones|Paint It Black|Aftermath|2750305|13731646|909679|1966-4-15|2|2|92
825|The Rolling Stones|Think|Aftermath|12759701|269121|909679|1966-4-15|9|9|92
825|The Rolling Stones|Under My Thumb|Aftermath|435908|269112|909679|1966-4-15|9|9|92
825|The Rolling Stones|What to Do|Aftermath|269122|269122|909679|1966-4-15|5|5|92
825|The Rolling Stones|Mother's Little Helper|Aftermath UK|269109|14532362|909679|1966-4-15|1|1|92
825|The Rolling Stones|Out of Time|Aftermath UK|6928479|14532370|909679|1966-4-15|1|1|92
825|The Rolling Stones|Under My Thumb|Aftermath UK|435908|14532365|909679|1966-4-15|1|1|92
825|The Rolling Stones|What to Do|Aftermath UK|269122|14532375|909679|1966-4-15|1|1|92
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Big Hits (High Tide and Green Grass)|357708|246837|70254|1966-4-2|4|4|0
825|The Rolling Stones|As Tears Go By|Big Hits (High Tide and Green Grass)|452273|246843|70254|1966-4-2|4|4|0
825|The Rolling Stones|Get Off of My Cloud|Big Hits (High Tide and Green Grass)|435909|246840|70254|1966-4-2|4|4|0
825|The Rolling Stones|It’s All Over Now|Big Hits (High Tide and Green Grass)|8462689|246825|70254|1966-4-2|4|4|0
825|The Rolling Stones|Not Fade Away|Big Hits (High Tide and Green Grass)|435911|246823|70254|1966-4-2|4|4|0
825|The Rolling Stones|Play With Fire|Big Hits (High Tide and Green Grass)|357711|246836|70254|1966-4-2|4|4|0
825|The Rolling Stones|The Last Time|Big Hits (High Tide and Green Grass)|7841507|246835|70254|1966-4-2|4|4|0
825|The Rolling Stones|Time Is on My Side|Big Hits (High Tide and Green Grass)|4378180|512148|70254|1966-4-2|4|4|0
825|The Rolling Stones|Paint It Black|Paint It Black|2750305|7608673|675562|1966-5-7|1|1|80
825|The Rolling Stones|All Sold Out|Between the Buttons|12717387|2162964|205903|1967-1-20|1|1|100
825|The Rolling Stones|Backstreet Girl|Between the Buttons|2162960|2162960|205903|1967-1-20|1|1|80
825|The Rolling Stones|Let’s Spend the Night Together|Between the Buttons|6788061|277642|205903|1967-1-20|6|6|80
825|The Rolling Stones|Miss Amanda Jones|Between the Buttons|12925430|277652|205903|1967-1-20|6|6|80
825|The Rolling Stones|Ruby Tuesday|Between the Buttons|277644|271999|205903|1967-1-20|6|6|80
825|The Rolling Stones|Something Happened to Me Yesterday|Between the Buttons|2162969|277653|205903|1967-1-20|6|6|80
825|The Rolling Stones|Something Happened to Me Yesterday|Between the Buttons|2162969|2162969|205903|1967-1-20|1|1|80
825|The Rolling Stones|2000 Light Years From Home|Their Satanic Majesties Request|306567|306567|43067|1967-12-8|5|5|100
825|The Rolling Stones|2000 Light Years From Home|Their Satanic Majesties Request|306567|14454871|43067|1967-12-8|3|3|100
825|The Rolling Stones|2000 Man|Their Satanic Majesties Request|582702|306562|43067|1967-12-8|5|5|100
825|The Rolling Stones|2000 Man|Their Satanic Majesties Request|582702|14454866|43067|1967-12-8|3|3|100
825|The Rolling Stones|In Another Land|Their Satanic Majesties Request|12545813|306561|43067|1967-12-8|5|5|100
825|The Rolling Stones|In Another Land|Their Satanic Majesties Request|12545813|14454865|43067|1967-12-8|3|3|60
825|The Rolling Stones|She’s a Rainbow|Their Satanic Majesties Request|306564|306564|43067|1967-12-8|3|3|100
825|The Rolling Stones|She’s a Rainbow|Their Satanic Majesties Request|306564|12785581|43067|1967-12-8|2|2|100
825|The Rolling Stones|She’s a Rainbow|Their Satanic Majesties Request|306564|14454868|43067|1967-12-8|3|3|100
825|The Rolling Stones|Sing This All Together (See What Happens)|Their Satanic Majesties Request|12875999|306559|43067|1967-12-8|5|5|100
825|The Rolling Stones|Backstreet Girl|Flowers|2162960|2222091|210935|1967-6-26|4|4|80
825|The Rolling Stones|Let’s Spend the Night Together|Flowers|6788061|277642|210935|1967-6-26|4|4|0
825|The Rolling Stones|Mother's Little Helper|Flowers|269109|234710|210935|1967-6-26|4|4|0
825|The Rolling Stones|My Girl|Flowers|8922994|2222090|210935|1967-6-26|4|4|0
825|The Rolling Stones|Out of Time|Flowers|6928479|786281|210935|1967-6-26|4|4|0
825|The Rolling Stones|Ride On, Baby|Flowers|12954064|2222095|210935|1967-6-26|4|4|0
825|The Rolling Stones|Ruby Tuesday|Flowers|277644|271999|210935|1967-6-26|4|4|0
825|The Rolling Stones|Jig-Saw Puzzle|Beggar's Banquet|12652462|198364|24776|1968-12-6|1|1|95
825|The Rolling Stones|Salt of the Earth|Beggar's Banquet|12444489|198369|24776|1968-12-6|1|1|95
825|The Rolling Stones|Stray Cat Blues|Beggar's Banquet|198367|198367|24776|1968-12-6|1|1|95
825|The Rolling Stones|Street Fighting Man|Beggar's Banquet|198365|198365|24776|1968-12-6|1|1|95
825|The Rolling Stones|Sympathy for the Devil|Beggar's Banquet|198360|198360|24776|1968-12-6|1|1|95
825|The Rolling Stones|Jig-Saw Puzzle|Beggars Banquet|12652462|198364|24776|1968-12-6|7|7|95
825|The Rolling Stones|Salt of the Earth|Beggars Banquet|12444489|198369|24776|1968-12-6|8|8|95
825|The Rolling Stones|Stray Cat Blues|Beggars Banquet|198367|198367|24776|1968-12-6|8|8|95
825|The Rolling Stones|Street Fighting Man|Beggars Banquet|198365|198365|24776|1968-12-6|8|8|95
825|The Rolling Stones|Sympathy for the Devil|Beggars Banquet|198360|198360|24776|1968-12-6|8|8|95
825|The Rolling Stones|Gimme Shelter|Let It Bleed|382868|245451|35325|1969-11-29|9|9|100
825|The Rolling Stones|Love in Vain Blues|Let It Bleed|315543|245452|35325|1969-11-29|9|9|100
825|The Rolling Stones|You Can’t Always Get What You Want|Let It Bleed|245459|245459|35325|1969-11-29|9|9|100
825|The Rolling Stones|2000 Light Years From Home|Through the Past, Darkly (Big Hits, Vol. 2)|306567|306567|70256|1969-9-13|7|7|60
825|The Rolling Stones|Honky Tonk Women|Through the Past, Darkly (Big Hits, Vol. 2)|5652898|250912|70256|1969-9-13|7|7|60
825|The Rolling Stones|Jumpin’ Jack Flash|Through the Past, Darkly (Big Hits, Vol. 2)|5652861|234722|70256|1969-9-13|7|7|60
825|The Rolling Stones|Let’s Spend the Night Together|Through the Past, Darkly (Big Hits, Vol. 2)|6788061|277642|70256|1969-9-13|7|7|60
825|The Rolling Stones|Mother's Little Helper|Through the Past, Darkly (Big Hits, Vol. 2)|269109|234710|70256|1969-9-13|7|7|60
825|The Rolling Stones|Paint It Black|Through the Past, Darkly (Big Hits, Vol. 2)|2750305|7608673|70256|1969-9-13|3|3|80
825|The Rolling Stones|Paint It Black|Through the Past, Darkly (Big Hits, Vol. 2)|2750305|14243076|70256|1969-9-13|4|4|60
825|The Rolling Stones|Ruby Tuesday|Through the Past, Darkly (Big Hits, Vol. 2)|277644|271999|70256|1969-9-13|7|7|60
825|The Rolling Stones|She’s a Rainbow|Through the Past, Darkly (Big Hits, Vol. 2)|306564|512172|70256|1969-9-13|3|3|60
825|The Rolling Stones|She’s a Rainbow|Through the Past, Darkly (Big Hits, Vol. 2)|306564|14077613|70256|1969-9-13|4|4|60
825|The Rolling Stones|Street Fighting Man|Through the Past, Darkly (Big Hits, Vol. 2)|198365|198365|70256|1969-9-13|7|7|60
825|The Rolling Stones|Carol|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|10188469|198691|24823|1970-9-1|2|2|100
825|The Rolling Stones|Honky Tonk Women|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|5652898|198698|24823|1970-9-1|2|2|100
825|The Rolling Stones|Jumpin’ Jack Flash|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|5652861|198690|24823|1970-9-1|2|2|100
825|The Rolling Stones|Little Queenie|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|6007740|198697|24823|1970-9-1|2|2|100
825|The Rolling Stones|Love in Vain Blues|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|315543|198693|24823|1970-9-1|2|2|100
825|The Rolling Stones|Stray Cat Blues|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|198367|198692|24823|1970-9-1|2|2|100
825|The Rolling Stones|Street Fighting Man|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|198365|198699|24823|1970-9-1|2|2|100
825|The Rolling Stones|Sympathy for the Devil|Get Yer Ya-Ya's Out! The Rolling Stones in Concert|198360|198695|24823|1970-9-1|2|2|100
825|The Rolling Stones|Carol|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|10188469|198691|24823|1970-9-1|1|1|100
825|The Rolling Stones|Honky Tonk Women|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|5652898|198698|24823|1970-9-1|1|1|100
825|The Rolling Stones|Jumpin’ Jack Flash|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|5652861|198690|24823|1970-9-1|1|1|100
825|The Rolling Stones|Little Queenie|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|6007740|198697|24823|1970-9-1|1|1|100
825|The Rolling Stones|Love in Vain Blues|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|315543|198693|24823|1970-9-1|1|1|100
825|The Rolling Stones|Stray Cat Blues|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|198367|198692|24823|1970-9-1|1|1|100
825|The Rolling Stones|Street Fighting Man|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|198365|198699|24823|1970-9-1|1|1|100
825|The Rolling Stones|Sympathy for the Devil|Get Yer Ya-Ya’s Out! The Rolling Stones in Concert|198360|198695|24823|1970-9-1|1|1|100
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|357708|10224306|24823|1970-9-1|1|1|100
825|The Rolling Stones|Carol|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|10188469|198691|24823|1970-9-1|2|2|100
825|The Rolling Stones|Honky Tonk Women|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|5652898|198698|24823|1970-9-1|2|2|100
825|The Rolling Stones|I’m Free|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|2941957|10224305|24823|1970-9-1|1|1|100
825|The Rolling Stones|Jumpin’ Jack Flash|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|5652861|198690|24823|1970-9-1|2|2|100
825|The Rolling Stones|Little Queenie|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|6007740|198697|24823|1970-9-1|2|2|100
825|The Rolling Stones|Love in Vain Blues|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|315543|198693|24823|1970-9-1|2|2|100
825|The Rolling Stones|Stray Cat Blues|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|198367|198692|24823|1970-9-1|2|2|100
825|The Rolling Stones|Street Fighting Man|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|198365|198699|24823|1970-9-1|2|2|100
825|The Rolling Stones|Sympathy for the Devil|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|198360|198695|24823|1970-9-1|2|2|100
825|The Rolling Stones|Under My Thumb|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|435908|10224304|24823|1970-9-1|1|1|100
825|The Rolling Stones|You Got to Move|Get Yer Ya‐Ya’s Out! The Rolling Stones in Concert|3392386|10224303|24823|1970-9-1|1|1|100
825|The Rolling Stones|(I Can’t Get No) Satisfaction|Hot Rocks 1964–1971|357708|246837|38775|1971-12-20|10|10|70
825|The Rolling Stones|As Tears Go By|Hot Rocks 1964–1971|452273|246843|38775|1971-12-20|10|10|70
825|The Rolling Stones|Brown Sugar|Hot Rocks 1964–1971|6788069|161430|38775|1971-12-20|10|10|70
825|The Rolling Stones|Get Off of My Cloud|Hot Rocks 1964–1971|435909|246840|38775|1971-12-20|10|10|70
825|The Rolling Stones|Gimme Shelter|Hot Rocks 1964–1971|382868|245451|38775|1971-12-20|10|10|70
825|The Rolling Stones|Honky Tonk Women|Hot Rocks 1964–1971|5652898|250912|38775|1971-12-20|10|10|70
825|The Rolling Stones|Jumpin’ Jack Flash|Hot Rocks 1964–1971|5652861|234722|38775|1971-12-20|10|10|70
825|The Rolling Stones|Let’s Spend the Night Together|Hot Rocks 1964–1971|6788061|272000|38775|1971-12-20|10|10|70
825|The Rolling Stones|Mother's Little Helper|Hot Rocks 1964–1971|269109|234710|38775|1971-12-20|10|10|70
825|The Rolling Stones|Paint It Black|Hot Rocks 1964–1971|2750305|7608673|38775|1971-12-20|10|10|80
825|The Rolling Stones|Play With Fire|Hot Rocks 1964–1971|357711|246836|38775|1971-12-20|10|10|70
825|The Rolling Stones|Ruby Tuesday|Hot Rocks 1964–1971|277644|271999|38775|1971-12-20|10|10|70
825|The Rolling Stones|Street Fighting Man|Hot Rocks 1964–1971|198365|198365|38775|1971-12-20|10|10|70
825|The Rolling Stones|Sympathy for the Devil|Hot Rocks 1964–1971|198360|250921|38775|1971-12-20|10|10|70
825|The Rolling Stones|Time Is on My Side|Hot Rocks 1964–1971|4378180|246829|38775|1971-12-20|10|10|70
825|The Rolling Stones|Under My Thumb|Hot Rocks 1964–1971|435908|269112|38775|1971-12-20|10|10|70
825|The Rolling Stones|Wild Horses|Hot Rocks 1964–1971|224903|224903|38775|1971-12-20|10|10|70
825|The Rolling Stones|You Can’t Always Get What You Want|Hot Rocks 1964–1971|245459|245459|38775|1971-12-20|10|10|70
825|The Rolling Stones|Bitch|Sticky Fingers|224906|224906|31058|1971-4-23|11|11|90
825|The Rolling Stones|Bitch|Sticky Fingers|224906|17874073|31058|1971-4-23|4|4|90
825|The Rolling Stones|Bitch|Sticky Fingers|224906|17923550|31058|1971-4-23|9|9|90
825|The Rolling Stones|Brown Sugar|Sticky Fingers|6788069|161430|31058|1971-4-23|16|16|90
825|The Rolling Stones|Brown Sugar|Sticky Fingers|6788069|17923545|31058|1971-4-23|4|4|90
825|The Rolling Stones|Dead Flowers|Sticky Fingers|224909|224909|31058|1971-4-23|16|16|90
825|The Rolling Stones|Dead Flowers|Sticky Fingers|224909|17874068|31058|1971-4-23|4|4|90
825|The Rolling Stones|Dead Flowers|Sticky Fingers|224909|17923559|31058|1971-4-23|4|4|90
825|The Rolling Stones|Honky Tonk Women|Sticky Fingers|5652898|17923564|31058|1971-4-23|4|4|90
825|The Rolling Stones|Sister Morphine|Sticky Fingers|11759760|224908|31058|1971-4-23|16|16|90
825|The Rolling Stones|Sister Morphine|Sticky Fingers|11759760|17874067|31058|1971-4-23|4|4|90
825|The Rolling Stones|Stray Cat Blues|Sticky Fingers|198367|17874076|31058|1971-4-23|4|4|90
825|The Rolling Stones|Sway|Sticky Fingers|224902|224902|31058|1971-4-23|16|16|90
825|The Rolling Stones|Sway|Sticky Fingers|224902|17923546|31058|1971-4-23|4|4|90
825|The Rolling Stones|Wild Horses|Sticky Fingers|224903|224903|31058|1971-4-23|16|16|90
825|The Rolling Stones|Wild Horses|Sticky Fingers|224903|17874062|31058|1971-4-23|4|4|90
825|The Rolling Stones|Wild Horses|Sticky Fingers|224903|17874071|31058|1971-4-23|4|4|90
825|The Rolling Stones|You Got to Move|Sticky Fingers|3392386|224905|31058|1971-4-23|16|16|90
825|The Rolling Stones|You Got to Move|Sticky Fingers|3392386|17923549|31058|1971-4-23|4|4|90
825|The Rolling Stones|2000 Light Years From Home|More Hot Rocks (Big Hits & Fazed Cookies)|306567|306567|94854|1972-12-11|8|8|0
825|The Rolling Stones|Bye Bye Johnny|More Hot Rocks (Big Hits & Fazed Cookies)|9442156|5652269|94854|1972-12-11|8|8|0
825|The Rolling Stones|Come On|More Hot Rocks (Big Hits & Fazed Cookies)|7621504|246819|94854|1972-12-11|8|8|0
825|The Rolling Stones|Everybody Needs Somebody to Love|More Hot Rocks (Big Hits & Fazed Cookies)|6954128|386009|94854|1972-12-11|5|5|0
825|The Rolling Stones|Fortune Teller|More Hot Rocks (Big Hits & Fazed Cookies)|7286488|630402|94854|1972-12-11|2|2|0
825|The Rolling Stones|Fortune Teller|More Hot Rocks (Big Hits & Fazed Cookies)|7286488|786306|94854|1972-12-11|1|1|0
825|The Rolling Stones|Fortune Teller|More Hot Rocks (Big Hits & Fazed Cookies)|7286488|5750872|94854|1972-12-11|5|5|0
825|The Rolling Stones|I Can’t Be Satisfied|More Hot Rocks (Big Hits & Fazed Cookies)|218270|786309|94854|1972-12-11|8|8|0
825|The Rolling Stones|It’s All Over Now|More Hot Rocks (Big Hits & Fazed Cookies)|8462689|246825|94854|1972-12-11|8|8|0
825|The Rolling Stones|I’m Free|More Hot Rocks (Big Hits & Fazed Cookies)|2941957|246841|94854|1972-12-11|6|6|0
825|The Rolling Stones|I’m Free|More Hot Rocks (Big Hits & Fazed Cookies)|2941957|8674462|94854|1972-12-11|2|2|0
825|The Rolling Stones|Money (That’s What I Want)|More Hot Rocks (Big Hits & Fazed Cookies)|286228|786304|94854|1972-12-11|8|8|0
825|The Rolling Stones|Not Fade Away|More Hot Rocks (Big Hits & Fazed Cookies)|435911|246823|94854|1972-12-11|8|8|0
825|The Rolling Stones|Out of Time|More Hot Rocks (Big Hits & Fazed Cookies)|6928479|786281|94854|1972-12-11|6|6|0
825|The Rolling Stones|Out of Time|More Hot Rocks (Big Hits & Fazed Cookies)|6928479|8674463|94854|1972-12-11|2|2|0
825|The Rolling Stones|She’s a Rainbow|More Hot Rocks (Big Hits & Fazed Cookies)|306564|512172|94854|1972-12-11|1|1|0
825|The Rolling Stones|She’s a Rainbow|More Hot Rocks (Big Hits & Fazed Cookies)|306564|5750866|94854|1972-12-11|7|7|0
825|The Rolling Stones|Tell Me (You’re Coming Back)|More Hot Rocks (Big Hits & Fazed Cookies)|1469756|1469756|94854|1972-12-11|8|8|0
825|The Rolling Stones|The Last Time|More Hot Rocks (Big Hits & Fazed Cookies)|7841507|246835|94854|1972-12-11|8|8|0
825|The Rolling Stones|We Love You|More Hot Rocks (Big Hits & Fazed Cookies)|5652857|630405|94854|1972-12-11|2|2|0
825|The Rolling Stones|We Love You|More Hot Rocks (Big Hits & Fazed Cookies)|5652857|786286|94854|1972-12-11|6|6|0
825|The Rolling Stones|What to Do|More Hot Rocks (Big Hits & Fazed Cookies)|269122|269122|94854|1972-12-11|6|6|0
825|The Rolling Stones|What to Do|More Hot Rocks (Big Hits & Fazed Cookies)|269122|630399|94854|1972-12-11|2|2|0
825|The Rolling Stones|All Down the Line|Exile on Main St.|8235437|187572|736604|1972-5-12|21|21|80
825|The Rolling Stones|All Down the Line|Exile on Main St.|8235437|11233939|736604|1972-5-12|1|1|96
825|The Rolling Stones|Dancing in the Starlight|Exile on Main St.|11686326|10978894|736604|1972-5-12|3|3|96
825|The Rolling Stones|I Just Want to See His Face|Exile on Main St.|8235435|187570|736604|1972-5-12|21|21|96
825|The Rolling Stones|Shine a Light|Exile on Main St.|8235439|187574|736604|1972-5-12|21|21|96
825|The Rolling Stones|Stop Breaking Down Blues|Exile on Main St.|4561397|187573|736604|1972-5-12|21|21|96
